Title,Headline,Description,Chronicle Type,Author,Type,Date,URL,Publication,Highlight,Pull Quote Long,Pull Quote Short,Video Link,Events Database,Date_Format,Airtable Event Record ID,mw_Press_Headline,mw_Press_Description,mw_Press_Pull_Quote_Long,mw_Press_Pull_Quote_Short,my_Press_Author,mw_Press_Type,mw_Press_Date,mw_Press_URL,mw_Press_Publication,mw_Press_Video_Link,mw_Press_Event_Name,mw_Press_Airtable_Event_Record_ID,mw_Press_Highlight,Event Name Format (from Events Database),Autonumber
Press:176,Best of 2019 ,Best of 2019,,Glasstire,Article,2019-12-21,https://glasstire.com/2019/12/21/glasstires-best-of-2019/,Glasstire,checked,"Best of 2019 - Janet40: Li Po at the Museum of Human Achievement, Austin

Mexico City-based Patricia Siller and Luis Nava collaborate as Janet40, an itinerant curatorial platform and URL-to-IRL production house. In April, they conquered Austin, employing an unholy trifecta of our most experimental institutions: the Museum of Human Achievement, Fusebox Festival, and the Unlisted Projects residency. At MoHA, Janet40 produced two separate exhibitions in a month’s time. Mexico City-based Canek Zapata’s Li Po: Rice for the People was a black-lit, neon plexi admonition about “alien capitalism.” As a sort of temporary antidote, Dubbe’s Nubes, a peaceful installation from Austin-based Hannah Dubbe, offered whispering pillows — a fleeting but cozy reprieve from late-capitalist anxieties. ","Best of 2019 -  In April, they conquered Austin, employing an unholy trifecta of our most experimental institutions: the Museum of Human Achievement, Fusebox Festival, and the Unlisted Projects residency.",,Li Po and Dubbe's Nudes,2019-12-21,recSkw3mK2hT4jsIC,Best of 2019 ,Best of 2019,"Best of 2019 - Janet40: Li Po at the Museum of Human Achievement, Austin

Mexico City-based Patricia Siller and Luis Nava collaborate as Janet40, an itinerant curatorial platform and URL-to-IRL production house. In April, they conquered Austin, employing an unholy trifecta of our most experimental institutions: the Museum of Human Achievement, Fusebox Festival, and the Unlisted Projects residency. At MoHA, Janet40 produced two separate exhibitions in a month’s time. Mexico City-based Canek Zapata’s Li Po: Rice for the People was a black-lit, neon plexi admonition about “alien capitalism.” As a sort of temporary antidote, Dubbe’s Nubes, a peaceful installation from Austin-based Hannah Dubbe, offered whispering pillows — a fleeting but cozy reprieve from late-capitalist anxieties. ","Best of 2019 -  In April, they conquered Austin, employing an unholy trifecta of our most experimental institutions: the Museum of Human Achievement, Fusebox Festival, and the Unlisted Projects residency.",Glasstire,Article,2019-12-20,https://glasstire.com/2019/12/21/glasstires-best-of-2019/,Glasstire,,Li Po and Dubbe's Nudes,recSkw3mK2hT4jsIC,1,Li Po and Dubbe's Nudes,176
Press:177,Liz Rodda: HOT ZEN ISLAND ,Liz Rodda: HOT ZEN ISLAND,,,Listing,2020-01-15,https://glasstire.com/events/2020/01/15/liz-rodda-hot-zen-island/,Glasstire,,"HOT ZEN ISLAND exists somewhere between spa, Japanese rock garden, and destruction site. The  exhibition’s primary material, Hooter’s dust, was collected from the restaurant’s demolition site. The resulting sculptures and video take their cue from wellness centers, Western reimaginings of the East, and Hooters, once prominently located at the gateway to south Austin. HOT ZEN ISLAND is the result of considering a range of questions such as: what larger cultural shifts does the demolition of Hooters signify? Is obsolescence the format of progress? How does the self-care industry fit within a capitalist system? Does the term “Zen Garden,” coined by an American author,  speak more to modern ideas than the Japanese gardens it purports to describe? Similarly, has “Zen” been used so broadly as to become almost meaningless? Do we link materials and ideas to mysticism to make them sexier? What mythology have we attached to Hooters and will it be immediately forgotten?",,,,2020-01-15,,Liz Rodda: HOT ZEN ISLAND ,Liz Rodda: HOT ZEN ISLAND,"HOT ZEN ISLAND exists somewhere between spa, Japanese rock garden, and destruction site. The  exhibition’s primary material, Hooter’s dust, was collected from the restaurant’s demolition site. The resulting sculptures and video take their cue from wellness centers, Western reimaginings of the East, and Hooters, once prominently located at the gateway to south Austin. HOT ZEN ISLAND is the result of considering a range of questions such as: what larger cultural shifts does the demolition of Hooters signify? Is obsolescence the format of progress? How does the self-care industry fit within a capitalist system? Does the term “Zen Garden,” coined by an American author,  speak more to modern ideas than the Japanese gardens it purports to describe? Similarly, has “Zen” been used so broadly as to become almost meaningless? Do we link materials and ideas to mysticism to make them sexier? What mythology have we attached to Hooters and will it be immediately forgotten?",,,Listing,2020-01-14,https://glasstire.com/events/2020/01/15/liz-rodda-hot-zen-island/,Glasstire,,,,,,177
Press:178,"Top Five: January 22, 2020 with Emily Link ","Top Five: January 22, 2020 with Emily Link",,"Christina Rees, Brandon Zech, Emily Link",Article,2020-01-23,https://glasstire.com/2020/01/23/top-five-january-22-2020/,Glasstire,checked,"Top 5 - HOT ZEN ISLAND exists somewhere between spa, Japanese rock garden, and destruction site. The  exhibition’s primary material, Hooter’s dust, was collected from the restaurant’s demolition site. The resulting sculptures and video take their cue from wellness centers, Western reimaginings of the East, and Hooters, once prominently located at the gateway to south Austin. HOT ZEN ISLAND is the result of considering a range of questions such as: what larger cultural shifts does the demolition of Hooters signify? Is obsolescence the format of progress? How does the self-care industry fit within a capitalist system? Does the term “Zen Garden,” coined by an American author,  speak more to modern ideas than the Japanese gardens it purports to describe? Similarly, has “Zen” been used so broadly as to become almost meaningless? Do we link materials and ideas to mysticism to make them sexier? What mythology have we attached to Hooters and will it be immediately forgotten?","Top 5 Art Events - HOT ZEN ISLAND exists somewhere between spa, Japanese rock garden, and destruction site. ",,Hot Zen Island,2020-01-23,recAcCyLaVXxUcQUd,"Top Five: January 22, 2020 with Emily Link ","Top Five: January 22, 2020 with Emily Link","Top 5 - HOT ZEN ISLAND exists somewhere between spa, Japanese rock garden, and destruction site. The  exhibition’s primary material, Hooter’s dust, was collected from the restaurant’s demolition site. The resulting sculptures and video take their cue from wellness centers, Western reimaginings of the East, and Hooters, once prominently located at the gateway to south Austin. HOT ZEN ISLAND is the result of considering a range of questions such as: what larger cultural shifts does the demolition of Hooters signify? Is obsolescence the format of progress? How does the self-care industry fit within a capitalist system? Does the term “Zen Garden,” coined by an American author,  speak more to modern ideas than the Japanese gardens it purports to describe? Similarly, has “Zen” been used so broadly as to become almost meaningless? Do we link materials and ideas to mysticism to make them sexier? What mythology have we attached to Hooters and will it be immediately forgotten?","Top 5 Art Events - HOT ZEN ISLAND exists somewhere between spa, Japanese rock garden, and destruction site. ",Christina Rees; Brandon Zech; Emily Link,Article,2020-01-22,https://glasstire.com/2020/01/23/top-five-january-22-2020/,Glasstire,,Hot Zen Island,recAcCyLaVXxUcQUd,1,Hot Zen Island,178
Press:179,"For Its Latest Fest of Mini-Operas, One Ounce Celebrates Female ...","16 at the warehouse theater within the Museum of Human Achievement, the festival celebrates new mini-operas — rogue, contemporary ",,,Article,2020-02-01,https://www.sightlinesmag.org/for-its-latest-fest-of-mini-operas-one-ounce-celebrates-female-opera-makers,Sightlines,,,,,,2020-02-01,,"For Its Latest Fest of Mini-Operas, One Ounce Celebrates Female ...","16 at the warehouse theater within the Museum of Human Achievement, the festival celebrates new mini-operas — rogue, contemporary ",,,,Article,2020-01-31,https://www.sightlinesmag.org/for-its-latest-fest-of-mini-operas-one-ounce-celebrates-female-opera-makers,Sightlines,,,,,,179
Press:180,Video: ATX6 Addresses “That Gun In Your Hand”,Local music ambassador project addresses school shootings,MUSIC POST,Chris Brecht,Article,2020-02-12,https://www.austinchronicle.com/daily/music/2020-02-12/video-atx6-addresses-that-gun-in-your-hand/,Austin Chronicle,,"Don’t miss Jonathon Horstmann/V3CO performing with Urban Heat, Altamesa, and Leslie Sisson at Museum of Human Achievement (3600 Lyons) on Tuesday, Feb. 18, as part of an intimate Project ATX6 filmed performance. Suggested donation is $5.
",,,,2020-02-12,,Video: ATX6 Addresses “That Gun In Your Hand”,Local music ambassador project addresses school shootings,"Don’t miss Jonathon Horstmann/V3CO performing with Urban Heat, Altamesa, and Leslie Sisson at Museum of Human Achievement (3600 Lyons) on Tuesday, Feb. 18, as part of an intimate Project ATX6 filmed performance. Suggested donation is $5.
",,Chris Brecht,Article,2020-02-11,https://www.austinchronicle.com/daily/music/2020-02-12/video-atx6-addresses-that-gun-in-your-hand/,Austin Chronicle,,,,,,180
Press:181,One Ounce Opera Highlights the (Death-Obsessed) Work of Four Women Composers and Librettists,Micro-operas were the order of the day at the company's annual Fresh Squeezed showcase,ARTS FEATURE,Wayne Alan Brenner,Article,2020-02-21,https://www.austinchronicle.com/arts/2020-02-21/one-ounce-opera-highlights-the-death-obsessed-work-of-four-women-composers-and-librettists/,Austin Chronicle,," The Fresh Squeezed program is now presented annually in the bare-bones arena of creative expression called the Museum of Human Achievement – you know, that former warehouse in the Canopy complex off Springdale.

""We have an ongoing relationship with MoHA,"" says Fiore. ""They're our fiscal sponsor, which is awesome, because working with Zac Traeger here for five years has been great, and"" – she smiles – ""it's nice to be official.""",,,,2020-02-21,,One Ounce Opera Highlights the (Death-Obsessed) Work of Four Women Composers and Librettists,Micro-operas were the order of the day at the company's annual Fresh Squeezed showcase," The Fresh Squeezed program is now presented annually in the bare-bones arena of creative expression called the Museum of Human Achievement – you know, that former warehouse in the Canopy complex off Springdale.

""We have an ongoing relationship with MoHA,"" says Fiore. ""They're our fiscal sponsor, which is awesome, because working with Zac Traeger here for five years has been great, and"" – she smiles – ""it's nice to be official.""",,Wayne Alan Brenner,Article,2020-02-20,https://www.austinchronicle.com/arts/2020-02-21/one-ounce-opera-highlights-the-death-obsessed-work-of-four-women-composers-and-librettists/,Austin Chronicle,,,,,,181
Press:182,"Cage Match Project, Round 13: Hold by Kara Springer ","Cage Match Project, Round 13: Hold by Kara Springer",,,Listing,2020-02-27,https://glasstire.com/events/2020/02/27/cage-match-project-round-13-hold-by-kara-springer/,Glasstire,,,,,,2020-02-27,,"Cage Match Project, Round 13: Hold by Kara Springer ","Cage Match Project, Round 13: Hold by Kara Springer",,,,Listing,2020-02-26,https://glasstire.com/events/2020/02/27/cage-match-project-round-13-hold-by-kara-springer/,Glasstire,,,,,,182
Press:183,Qmmunity: Video by Queer Latinx Artist Xandra Ibarra Pulled From San Antonio Art Exhibit,"Plus Ballroom Basics, Greetings From Queer Mountain, and more",COLUMN,Beth Sullivan,Article,2020-02-28,https://www.austinchronicle.com/columns/2020-02-28/qmmunity-video-by-queer-latinx-artist-xandra-ibarra-pulled-from-san-antonio-art-exhibit/,Austin Chronicle,,"Ballroom Basics Unbounded has partnered with House of Lepore's mother, Girl6, to teach you the 101s with a ballroom vet. Choose between two sessions (10am-noon; 2-4pm), and sign up quickly! Sat., Feb. 29, 10am-4pm. Museum of Human Achievement, Springdale & Lyons, 262/880-6982. $5-10 sliding scale.
",,,Ballroom Basics with Mother Lepore,2020-02-28,recXQmx75S44dwpwP,Qmmunity: Video by Queer Latinx Artist Xandra Ibarra Pulled From San Antonio Art Exhibit,"Plus Ballroom Basics, Greetings From Queer Mountain, and more","Ballroom Basics Unbounded has partnered with House of Lepore's mother, Girl6, to teach you the 101s with a ballroom vet. Choose between two sessions (10am-noon; 2-4pm), and sign up quickly! Sat., Feb. 29, 10am-4pm. Museum of Human Achievement, Springdale & Lyons, 262/880-6982. $5-10 sliding scale.
",,Beth Sullivan,Article,2020-02-27,https://www.austinchronicle.com/columns/2020-02-28/qmmunity-video-by-queer-latinx-artist-xandra-ibarra-pulled-from-san-antonio-art-exhibit/,Austin Chronicle,,Ballroom Basics with Mother Lepore,recXQmx75S44dwpwP,,Ballroom Basics with Mother Lepore,183
Press:184,One Ounce Opera: The movie ,"Museum of Human Achievement in East Austin. Of course that now feels like a lifetime ago, sitting shoulder to shoulder in the dark, with ",,,Article,2020-05-28,https://www.sightlinesmag.org/one-ounce-opera-the-movie,Sightlines,,"It was only in early February that One Ounce Opera held its fifth annual festival of new micro-operas by emerging composers — Fresh Squeezed Ounce of Opera — in the rough-ish warehouse performance space of the Museum of Human Achievement in East Austin.
",,,,2020-05-28,,One Ounce Opera: The movie ,"Museum of Human Achievement in East Austin. Of course that now feels like a lifetime ago, sitting shoulder to shoulder in the dark, with ","It was only in early February that One Ounce Opera held its fifth annual festival of new micro-operas by emerging composers — Fresh Squeezed Ounce of Opera — in the rough-ish warehouse performance space of the Museum of Human Achievement in East Austin.
",,,Article,2020-05-27,https://www.sightlinesmag.org/one-ounce-opera-the-movie,Sightlines,,,,,,184
Press:185,Faster Than Sound: Austin Music Commission Considers a Black Live Music Fund,Envisioning a Black Live Music Fund and fixing the Broken Spoke,MUSIC COLUMN,Rachel Rascoe,Article,2020-07-10,https://www.austinchronicle.com/music/2020-07-10/faster-than-sound-austin-music-commission-considers-a-black-live-music-fund/,Austin Chronicle,checked,"At last week's commission meeting, myriad community members voiced support for a BLMF, including Austin Justice Coalition founder Chas Moore, Austin Texas Musicians Executive Director Patrick Buchta, Museum of Human Achievement Director Zac Traeger, and Pamela Benson Owens of Six Square: Austin's Black Cultural District. Musicians Mobley and Eimaral Sol (née Laramie Pouncy) also spoke in support of a fund for Black musicians.
","At last week's commission meeting, myriad community members voiced support for a Black Live Music Fund, including Austin Justice Coalition founder Chas Moore, Austin Texas Musicians Executive Director Patrick Buchta, Museum of Human Achievement Director Zac Traeger, and Pamela Benson Owens of Six Square: Austin's Black Cultural District. Musicians Mobley and Eimaral Sol (née Laramie Pouncy) also spoke in support of a fund for Black musicians.",,,2020-07-10,,Faster Than Sound: Austin Music Commission Considers a Black Live Music Fund,Envisioning a Black Live Music Fund and fixing the Broken Spoke,"At last week's commission meeting, myriad community members voiced support for a BLMF, including Austin Justice Coalition founder Chas Moore, Austin Texas Musicians Executive Director Patrick Buchta, Museum of Human Achievement Director Zac Traeger, and Pamela Benson Owens of Six Square: Austin's Black Cultural District. Musicians Mobley and Eimaral Sol (née Laramie Pouncy) also spoke in support of a fund for Black musicians.
","At last week's commission meeting, myriad community members voiced support for a Black Live Music Fund, including Austin Justice Coalition founder Chas Moore, Austin Texas Musicians Executive Director Patrick Buchta, Museum of Human Achievement Director Zac Traeger, and Pamela Benson Owens of Six Square: Austin's Black Cultural District. Musicians Mobley and Eimaral Sol (née Laramie Pouncy) also spoke in support of a fund for Black musicians.",Rachel Rascoe,Article,2020-07-09,https://www.austinchronicle.com/music/2020-07-10/faster-than-sound-austin-music-commission-considers-a-black-live-music-fund/,Austin Chronicle,,,,1,,185
